activity_identifier,result_ref,result_type,aggregation_status,title,description
XI-IATI-IADB-AR-L1346,result_1,1,false,"Estudios y diseños, y fortalecimiento institucional","Estudios y diseños, y fortalecimiento institucional"
XI-IATI-IADB-AR-L1346,result_2,1,false,Obras de infraestructura,Obras de infraestructura
XI-IATI-IADB-AR-L1252,result_1,1,false,Componente I. Fortalecimiento de Capacidades de Innovación Tecnológica,Componente I. Fortalecimiento de Capacidades de Innovación Tecnológica
XI-IATI-IADB-AR-L1252,result_2,1,false,Componente II. Fortalecimiento de las Capacidades de Investigación Científica y Tecnológica,Componente II. Fortalecimiento de las Capacidades de Investigación Científica y Tecnológica
XI-IATI-IADB-AR-L1252,result_3,1,false,Componente III. Análisis de Políticas y Difusión de la CTI,Componente III. Análisis de Políticas y Difusión de la CTI
XI-IATI-IADB-AR-L1036,result_1,1,false,"Componente 1,1 - Infraestructura Vial","Componente 1,1 - Infraestructura Vial"
XI-IATI-IADB-AR-L1036,result_2,1,false,Componente 2 - Desarrollo del Sector Productivo,Componente 2 - Desarrollo del Sector Productivo
XI-IATI-IADB-AR-L1157,result_1,1,false,Componente I: Apoyo al desarrollo logístico,Componente I: Apoyo al desarrollo logístico
XI-IATI-IADB-AR-L1157,result_2,1,false,Componente II: Apoyo al desarrollo tecnológico,Componente II: Apoyo al desarrollo tecnológico
XI-IATI-IADB-AR-L1157,result_3,1,false,Componente III: Apoyo a la internacionalización,Componente III: Apoyo a la internacionalización
XI-IATI-IADB-AR-L1067,result_1,1,false,1.1 Información Forestal,1.1 Información Forestal
XI-IATI-IADB-AR-L1067,result_2,1,false,1.2 Promoción de la Certificación,1.2 Promoción de la Certificación
XI-IATI-IADB-AR-L1067,result_3,1,false,2.1 Investigación y Desarrollo Forestal,2.1 Investigación y Desarrollo Forestal
XI-IATI-IADB-AR-L1067,result_4,1,false,2.2 Sanidad Forestal,2.2 Sanidad Forestal
XI-IATI-IADB-AR-L1067,result_5,1,false,2.3 Apoyo a la instalación y puesta en marcha de viveros forestales,2.3 Apoyo a la instalación y puesta en marcha de viveros forestales
XI-IATI-IADB-AR-L1067,result_6,1,false,2.4 Mejora primera transformación mecánica,2.4 Mejora primera transformación mecánica
XI-IATI-IADB-AR-L1067,result_7,2,false,Incrementar el nivel de formalidad de las MiPyMEs forestales y forestoindustriales,Incrementar el nivel de formalidad de las MiPyMEs forestales y forestoindustriales
XI-IATI-IADB-AR-L1067,result_8,2,false,Incrementar la sostenibilidad de la gestión forestal de las MiPyMEs y la cadena de custodia,Incrementar la sostenibilidad de la gestión forestal de las MiPyMEs y la cadena de custodia
XI-IATI-IADB-AR-L1258,result_1,1,false,Componente 1: Obras de infraestructura,Componente 1: Obras de infraestructura
XI-IATI-IADB-AR-L1258,result_2,1,false,Componente 2: Desarrollo institucional y estudios,Componente 2: Desarrollo institucional y estudios
XI-IATI-IADB-AR-L1258,result_3,2,false,Resultado 1: Cobertura del servicio de agua potable ampliada,Resultado 1: Cobertura del servicio de agua potable ampliada
XI-IATI-IADB-AR-L1258,result_4,2,false,Resultado 2: Cobertura del servicio de saneamiento ampliada,Resultado 2: Cobertura del servicio de saneamiento ampliada
XI-IATI-IADB-AR-L1258,result_5,2,false,Resultado 3: Desempeño operativo y financiero de los prestadores de servicios mejorados,Resultado 3: Desempeño operativo y financiero de los prestadores de servicios mejorados
XI-IATI-IADB-AR-L1196,result_1,1,false,Fortalecimiento de la línea de cuidados oncológicos,Fortalecimiento de la línea de cuidados oncológicos
XI-IATI-IADB-AR-L1196,result_2,1,false,Fortalecimiento del Primer Nivel de Atención,Fortalecimiento del Primer Nivel de Atención
XI-IATI-IADB-AR-L1196,result_3,2,false,Incrementar el acceso efectivo de la población con cobertura pública exclusiva a servicios de tamizaje para la detección oportuna de enfermedades crónicas o del riesgo de contraerlas,Incrementar el acceso efectivo de la población con cobertura pública exclusiva a servicios de tamizaje para la detección oportuna de enfermedades crónicas o del riesgo de contraerlas
XI-IATI-IADB-AR-L1196,result_4,2,false,Incrementar las competencias de los efectores del Primer Nivel de Atención para la detección oportuna o el tratamiento de enfermedades crónicas,Incrementar las competencias de los efectores del Primer Nivel de Atención para la detección oportuna o el tratamiento de enfermedades crónicas
XI-IATI-IADB-AR-L1130,result_1,1,false,COMPONENTE 1: APOYO FINANCIERO AL DESARROLLO DEL SECTOR PRIVADO PRODUCTIVO,COMPONENTE 1: APOYO FINANCIERO AL DESARROLLO DEL SECTOR PRIVADO PRODUCTIVO
XI-IATI-IADB-AR-L1130,result_2,1,false,COMPONENTE 2: APOYO NO FINANCIERO AL DESARROLLO DEL SECTOR PRIVADO PRODUCTIVO,COMPONENTE 2: APOYO NO FINANCIERO AL DESARROLLO DEL SECTOR PRIVADO PRODUCTIVO
XI-IATI-IADB-AR-L1288,result_1,1,false,Componente I. Planificación Integral y Fortalecimiento Institucional,Componente I. Planificación Integral y Fortalecimiento Institucional
XI-IATI-IADB-AR-L1288,result_2,1,false,Componente II. Infraestructura Urbana y Hábitat,Componente II. Infraestructura Urbana y Hábitat
XI-IATI-IADB-AR-L1288,result_3,1,false,Componente III. Gestión Social y Desarrollo Comunitario,Componente III. Gestión Social y Desarrollo Comunitario
XI-IATI-IADB-AR-L1156,result_1,1,false,Mejoramiento del capital humano avanzado a través del otorgamiento de becas de maestrías en áreas prioritarias de ciencia y tecnología,Mejoramiento del capital humano avanzado a través del otorgamiento de becas de maestrías en áreas prioritarias de ciencia y tecnología
XI-IATI-IADB-AR-L1156,result_2,1,false,Mejoramiento del capital humano avanzado a través del otorgamiento de becas para estancias cortas de formación en ciencia y tecnología,Mejoramiento del capital humano avanzado a través del otorgamiento de becas para estancias cortas de formación en ciencia y tecnología
XI-IATI-IADB-AR-L1326,result_1,2,false,Capacidad de provisión de servicios mejorada,Capacidad de provisión de servicios mejorada
XI-IATI-IADB-AR-L1326,result_2,1,false,Componente 1: Conducción de la respuesta a nivel del país,Componente 1: Conducción de la respuesta a nivel del país
XI-IATI-IADB-AR-L1326,result_3,1,false,Componente 2: Detección y seguimiento de los casos,Componente 2: Detección y seguimiento de los casos
XI-IATI-IADB-AR-L1326,result_4,1,false,Componente 3: Interrupción de la cadena de transmisión,Componente 3: Interrupción de la cadena de transmisión
XI-IATI-IADB-AR-L1326,result_5,1,false,Componente 4: Mejoramiento a la capacidad de provisión de servicios,Componente 4: Mejoramiento a la capacidad de provisión de servicios
XI-IATI-IADB-AR-L1326,result_6,2,false,Conducción de la respuesta a nivel del país fortalecida,Conducción de la respuesta a nivel del país fortalecida
XI-IATI-IADB-AR-L1326,result_7,2,false,Detección y seguimiento de los casos mejorada,Detección y seguimiento de los casos mejorada
XI-IATI-IADB-AR-L1326,result_8,2,false,Esfuerzos para la interrupción de la cadena de transmisión de la enfermedad apoyados,Esfuerzos para la interrupción de la cadena de transmisión de la enfermedad apoyados
XI-IATI-IADB-AR-L1092,result_1,2,false,Acceso mejorado de las PYMES exportadoras a la información sobre Comercio Exterior y oportunidades comerciales,Acceso mejorado de las PYMES exportadoras a la información sobre Comercio Exterior y oportunidades comerciales
XI-IATI-IADB-AR-L1092,result_2,1,false,"Componente 1, Fortalecimiento de la Capacidad Institucional de las Agencias Intermediarias para Promocionar el Programa (obtención de un porcentaje superior a 50 pts. en la matriz de evaluación institucional)","Componente 1, Fortalecimiento de la Capacidad Institucional de las Agencias Intermediarias para Promocionar el Programa (obtención de un porcentaje superior a 50 pts. en la matriz de evaluación institucional)"
XI-IATI-IADB-AR-L1092,result_3,1,false,"Componente 2, Instrumentos de Apoyo para la Internacionalización de las PYMES (aumento del 4,5% en el valor de las exportaciones totales de las PYMES)","Componente 2, Instrumentos de Apoyo para la Internacionalización de las PYMES (aumento del 4,5% en el valor de las exportaciones totales de las PYMES)"
XI-IATI-IADB-AR-L1092,result_4,1,false,"Componente 3, Plataforma Electrónica de Apoyo a las PYMES exportadoras","Componente 3, Plataforma Electrónica de Apoyo a las PYMES exportadoras"
XI-IATI-IADB-AR-L1092,result_5,2,false,Estructura de Comercio y Capacidades de Promoción Comercial de las Provincias y sus Agencias mejoran y se ven fortalecidas,Estructura de Comercio y Capacidades de Promoción Comercial de las Provincias y sus Agencias mejoran y se ven fortalecidas
XI-IATI-IADB-AR-L1304,result_1,1,false,COMPONENTE II: DESARROLLO DE LA AGENDA DIGITAL,COMPONENTE II: DESARROLLO DE LA AGENDA DIGITAL
XI-IATI-IADB-AR-L1304,result_2,1,false,COMPONENTE III: REGULACIÓN ESTRATÉGICA PARA LA CONECTIVIDAD DIGITAL,COMPONENTE III: REGULACIÓN ESTRATÉGICA PARA LA CONECTIVIDAD DIGITAL
XI-IATI-IADB-AR-L1304,result_3,1,false,COMPONENTE IV: DESARROLLO DEL GOBIERNO DIGITAL,COMPONENTE IV: DESARROLLO DEL GOBIERNO DIGITAL
XI-IATI-IADB-AR-L1304,result_4,1,false,COMPONENTE V: TRANSFORMACIÓN PRODUCTIVA DIGITAL,COMPONENTE V: TRANSFORMACIÓN PRODUCTIVA DIGITAL
XI-IATI-IADB-AR-L1068,result_1,1,false,Apoyo a la Implantación de Planes de Negocios,Apoyo a la Implantación de Planes de Negocios
XI-IATI-IADB-AR-L1068,result_2,1,false,Apoyo a las Capacidades de Preparación de Planes de Negocios,Apoyo a las Capacidades de Preparación de Planes de Negocios
XI-IATI-IADB-AR-L1345,result_1,1,false,Fortalecimiento de la gestión en la provisión del servicio de agua potable,Fortalecimiento de la gestión en la provisión del servicio de agua potable
XI-IATI-IADB-AR-L1345,result_2,1,false,Obras de infraestructura e inspección,Obras de infraestructura e inspección
XI-IATI-IADB-AR-L1334,result_1,1,false,Componente 1: Apoyo financiero a la reactivación económica de la producción (US$50 millones),Componente 1: Apoyo financiero a la reactivación económica de la producción (US$50 millones)
XI-IATI-IADB-AR-L1334,result_2,1,false,Componente 2: Apoyo no financiero a la reactivación de la producción (US$15 millones),Componente 2: Apoyo no financiero a la reactivación de la producción (US$15 millones)
XI-IATI-IADB-AR-L1108,result_1,1,false,Acciones de apoyo a la demanda,Acciones de apoyo a la demanda
XI-IATI-IADB-AR-L1108,result_2,1,false,Acciones para la mejora de la oferta,Acciones para la mejora de la oferta
XI-IATI-IADB-AR-L1108,result_3,1,false,Construcción y equipamiento de nuevos edificios escolares,Construcción y equipamiento de nuevos edificios escolares
XI-IATI-IADB-AR-L1108,result_4,2,false,Estudiantes beneficiados por el Programa,Estudiantes beneficiados por el Programa
XI-IATI-IADB-AR-L1357,result_1,1,false,1. Capital Humano para sectores de servicios y BIC,1. Capital Humano para sectores de servicios y BIC
XI-IATI-IADB-AR-L1357,result_2,1,false,2. Promover el desarrollo y adopción de nuevas aplicaciones basadas en IA,2. Promover el desarrollo y adopción de nuevas aplicaciones basadas en IA
XI-IATI-IADB-AR-L1357,result_3,1,false,3. Fomento a la internacionalización de las empresas de sectores de la EDC,3. Fomento a la internacionalización de las empresas de sectores de la EDC
XI-IATI-IADB-AR-L1336,result_1,1,false,Aumentar la visibilidad de Argentina como destino turístico de naturaleza en el mercado turístico.,Aumentar la visibilidad de Argentina como destino turístico de naturaleza en el mercado turístico.
XI-IATI-IADB-AR-L1336,result_2,1,false,Fortalecimiento de la gobernanza turística y socioambiental a lo largo de la Ruta Natural propuesta,Fortalecimiento de la gobernanza turística y socioambiental a lo largo de la Ruta Natural propuesta
XI-IATI-IADB-AR-L1336,result_3,1,false,Incrementar la oferta turística en áreas naturales,Incrementar la oferta turística en áreas naturales
XI-IATI-IADB-AR-L1136,result_1,1,false,Mejoramiento de la Gestión Operativa,Mejoramiento de la Gestión Operativa
XI-IATI-IADB-AR-L1136,result_2,2,false,Objetivo especifico 2. Fortalecer las entidades del sector a nivel provincial y mejorar la eficiencia y gestión operativa y financiera de los prestadores de servicios,Objetivo especifico 2. Fortalecer las entidades del sector a nivel provincial y mejorar la eficiencia y gestión operativa y financiera de los prestadores de servicios
XI-IATI-IADB-AR-L1136,result_3,2,false,Objetivo específico 1. Incrementar la cobertura y mejorar el servicio de agua potable y alcantarillado sanitario y pluvial en áreas sin servicio o con servicio deficiente,Objetivo específico 1. Incrementar la cobertura y mejorar el servicio de agua potable y alcantarillado sanitario y pluvial en áreas sin servicio o con servicio deficiente
XI-IATI-IADB-AR-L1136,result_4,1,false,Sistemas de Agua Potable y Saneamiento Construidos,Sistemas de Agua Potable y Saneamiento Construidos
XI-IATI-IADB-AR-L1293,result_1,1,false,Componente 1: Obras Civiles,Componente 1: Obras Civiles
XI-IATI-IADB-AR-L1293,result_2,1,false,Componente 2: Turismo y desarrollo urbano,Componente 2: Turismo y desarrollo urbano
XI-IATI-IADB-AR-L1162,result_1,2,false,Cobertura de los sistemas de agua potable extendida y/o mejorada,Cobertura de los sistemas de agua potable extendida y/o mejorada
XI-IATI-IADB-AR-L1162,result_2,2,false,Cobertura de los sistemas de saneamiento extendida y/o mejorada,Cobertura de los sistemas de saneamiento extendida y/o mejorada
XI-IATI-IADB-AR-L1162,result_3,1,false,Componente 1. Obras de Agua y Saneamiento,Componente 1. Obras de Agua y Saneamiento
XI-IATI-IADB-AR-L1162,result_4,1,false,Componente 2. Fortalecimiento Institucional,Componente 2. Fortalecimiento Institucional
XI-IATI-IADB-AR-L1162,result_5,2,false,Entes beneficiarios fortalecidos,Entes beneficiarios fortalecidos
XI-IATI-IADB-AR-L1074,result_1,1,false,Desarrollo de la capacidad institucional del Ministerio de Seguridad,Desarrollo de la capacidad institucional del Ministerio de Seguridad
XI-IATI-IADB-AR-L1074,result_2,1,false,Fortalecimiento de mecanismos de participación ciudadana,Fortalecimiento de mecanismos de participación ciudadana
XI-IATI-IADB-AR-L1074,result_3,1,false,Mejoramiento de los servicios de atención a la violencia de género y de los programas de prevención de la violencia,Mejoramiento de los servicios de atención a la violencia de género y de los programas de prevención de la violencia
XI-IATI-IADB-AR-L1016,result_1,1,false,Apoyo al Sector Municipal,Apoyo al Sector Municipal
XI-IATI-IADB-AR-L1016,result_2,1,false,Mejora de la Gestión Municipal,Mejora de la Gestión Municipal
XI-IATI-IADB-AR-L1251,result_1,1,false,Componente 1 - Diseño de la VUCEA y reingeniería de procesos,Componente 1 - Diseño de la VUCEA y reingeniería de procesos
XI-IATI-IADB-AR-L1251,result_2,1,false,Componente 2 - Implementación de la VUCEA y armonización tecnológica,Componente 2 - Implementación de la VUCEA y armonización tecnológica
XI-IATI-IADB-AR-L1251,result_3,1,false,Componente 3 - Gestión del cambio y coordinación interinstitucional,Componente 3 - Gestión del cambio y coordinación interinstitucional
XI-IATI-IADB-AR-L1251,result_4,1,false,Componente 4 - Gestión de interoperabilidad,Componente 4 - Gestión de interoperabilidad
XI-IATI-IADB-AR-L1402,result_1,2,false,Strengthening of public finances,Strengthening of public finances
XI-IATI-IADB-AR-L1022,result_1,1,false,COMPONENTE 1: APOYO FINANCIERO,COMPONENTE 1: APOYO FINANCIERO
XI-IATI-IADB-AR-L1022,result_2,1,false,COMPONENTE 2: APOYO NO-FINANCIERO A LA COMPETITIVIDAD DE LAS CPs.,COMPONENTE 2: APOYO NO-FINANCIERO A LA COMPETITIVIDAD DE LAS CPs.
XI-IATI-IADB-AR-L1022,result_3,1,false,COMPONENTE 3: FORTALECIMIENTO INSTITUCIONAL,COMPONENTE 3: FORTALECIMIENTO INSTITUCIONAL
XI-IATI-IADB-AR-L1118,result_1,1,false,Desarrollo Infantil Temprano,Desarrollo Infantil Temprano
XI-IATI-IADB-AR-L1118,result_2,1,false,"Fortalecimiento del entorno familiar y comunitario de niñas, niños y adolescentes.","Fortalecimiento del entorno familiar y comunitario de niñas, niños y adolescentes."
XI-IATI-IADB-AR-L1118,result_3,1,false,Medición de resultados del proyecto,Medición de resultados del proyecto
XI-IATI-IADB-AR-L1118,result_4,1,false,"Sistemas de información sobre niñez, adolescencia y familia.","Sistemas de información sobre niñez, adolescencia y familia."
XI-IATI-IADB-AR-L1340,result_1,2,false,1. Mejorar la accesibilidad y resolutividad de los servicios públicos de salud del primer nivel de atención,1. Mejorar la accesibilidad y resolutividad de los servicios públicos de salud del primer nivel de atención
XI-IATI-IADB-AR-L1340,result_2,2,false,2. Mejorar la efectividad e integración de redes de servicios de salud,2. Mejorar la efectividad e integración de redes de servicios de salud
XI-IATI-IADB-AR-L1340,result_3,2,false,"3. Ampliar la capacidad prestacional para la prevención, detección y atención de COVID-19","3. Ampliar la capacidad prestacional para la prevención, detección y atención de COVID-19"
XI-IATI-IADB-AR-L1268,result_1,1,false,Componente II. Fortalecimiento del acceso a la información y del marco legal de la ética de los funcionarios públicos.,Componente II. Fortalecimiento del acceso a la información y del marco legal de la ética de los funcionarios públicos.
XI-IATI-IADB-AR-L1268,result_2,1,false,Componente III. Fortalecimiento de la transparencia del uso de los recursos públicos,Componente III. Fortalecimiento de la transparencia del uso de los recursos públicos
XI-IATI-IADB-AR-L1268,result_3,1,false,Componente IV. Fortalecimiento de la transparencia financiera.,Componente IV. Fortalecimiento de la transparencia financiera.
XI-IATI-IADB-AR-L1268,result_4,2,false,Fortalecimiento de la transparencia de los recursos públicos,Fortalecimiento de la transparencia de los recursos públicos
XI-IATI-IADB-AR-L1268,result_5,2,false,Fortalecimiento de la transparencia financiera,Fortalecimiento de la transparencia financiera
XI-IATI-IADB-AR-L1268,result_6,2,false,Fortalecimiento del acceso a la información y del marco legal de la ética de los funcionarios públicos,Fortalecimiento del acceso a la información y del marco legal de la ética de los funcionarios públicos
XI-IATI-IADB-AR-L1158,result_1,1,false,Ingeniería y Administración,Ingeniería y Administración
XI-IATI-IADB-AR-L1158,result_2,1,false,"Obras, supervisión y apoyo técnico","Obras, supervisión y apoyo técnico"
XI-IATI-IADB-AR-L1285,result_1,1,false,Componente I. Fortalecimiento de la administración tributaria y financiera. Subcomponente 1.1. Fortalecimiento de la administración tributaria y sistemas de catastro,Componente I. Fortalecimiento de la administración tributaria y financiera. Subcomponente 1.1. Fortalecimiento de la administración tributaria y sistemas de catastro
XI-IATI-IADB-AR-L1285,result_2,1,false,"Componente I. Fortalecimiento de la administración tributaria y financiera. Subcomponente 1.2. Fortalecimiento de la gestión financiera, del gasto público y de la inversión provincial","Componente I. Fortalecimiento de la administración tributaria y financiera. Subcomponente 1.2. Fortalecimiento de la gestión financiera, del gasto público y de la inversión provincial"
XI-IATI-IADB-AR-L1285,result_3,1,false,Componente I. Fortalecimiento de la administración tributaria y financiera. Subcomponente 1.3. Fortalecimiento del diseño del Federalismo Fiscal Argentino,Componente I. Fortalecimiento de la administración tributaria y financiera. Subcomponente 1.3. Fortalecimiento del diseño del Federalismo Fiscal Argentino
XI-IATI-IADB-AR-L1285,result_4,1,false,Componente II. Inversiones para el desarrollo,Componente II. Inversiones para el desarrollo
XI-IATI-IADB-AR-L1285,result_5,1,false,Componente III. Apoyo a la sustentabilidad fiscal provincial,Componente III. Apoyo a la sustentabilidad fiscal provincial
XI-IATI-IADB-AR-L1152,result_1,2,false,"Aumento de la cobertura en los niveles de educación inicial, primaria y secundaria","Aumento de la cobertura en los niveles de educación inicial, primaria y secundaria"
XI-IATI-IADB-AR-L1152,result_2,1,false,Expansión de la infraestructura escolar,Expansión de la infraestructura escolar
XI-IATI-IADB-AR-L1332,result_1,1,false,Fortalecimiento de la coordinación estratégica del ciclo de IP desde la SAE,Fortalecimiento de la coordinación estratégica del ciclo de IP desde la SAE
XI-IATI-IADB-AR-L1332,result_2,1,false,"Fortalecimiento de la gestión de la IP nacional, provincial y municipal desde el MOP","Fortalecimiento de la gestión de la IP nacional, provincial y municipal desde el MOP"
XI-IATI-IADB-AR-L1332,result_3,1,false,Mejora de la preinversión para el Plan de Desarrollo Federal en el MI,Mejora de la preinversión para el Plan de Desarrollo Federal en el MI
XI-IATI-IADB-AR-L1309,result_1,1,false,1.1 Apoyo al ingreso con contraprestación en formación de capital humano,1.1 Apoyo al ingreso con contraprestación en formación de capital humano
XI-IATI-IADB-AR-L1309,result_2,1,false,1.2 Gestión de la información de programas de ingreso con contraprestación en inversión en capital humano,1.2 Gestión de la información de programas de ingreso con contraprestación en inversión en capital humano
XI-IATI-IADB-AR-L1309,result_3,1,false,2 Continuidad educativa de jóvenes de familias vulnerables,2 Continuidad educativa de jóvenes de familias vulnerables
XI-IATI-IADB-AR-L1309,result_4,1,false,3.1 Subsidio a la tarifa de transporte público focalizado en poblaciones vulnerables,3.1 Subsidio a la tarifa de transporte público focalizado en poblaciones vulnerables
XI-IATI-IADB-AR-L1309,result_5,1,false,3.2 Gestión de la información del sistema de transporte público,3.2 Gestión de la información del sistema de transporte público
XI-IATI-IADB-AR-L1309,result_6,2,false,Regularidad educativa entre jóvenes de 18 a 24 años mantenida,Regularidad educativa entre jóvenes de 18 a 24 años mantenida
XI-IATI-IADB-AR-L1309,result_7,2,false,Sostenibilidad de programas de transferencias a población vulnerable,Sostenibilidad de programas de transferencias a población vulnerable
XI-IATI-IADB-AR-L1199,result_1,1,false,Componente 1: Obras,Componente 1: Obras
XI-IATI-IADB-AR-L1199,result_2,1,false,Componente 2: Seguridad Vial,Componente 2: Seguridad Vial
XI-IATI-IADB-AR-L1199,result_3,1,false,Componente 3: Logistica,Componente 3: Logistica
XI-IATI-IADB-AR-L1180,result_1,1,false,Acciones para fortalecer la oferta educativa,Acciones para fortalecer la oferta educativa
XI-IATI-IADB-AR-L1180,result_2,1,false,Apoyo a la enseñananza de comprensión lectora y matemática,Apoyo a la enseñananza de comprensión lectora y matemática
XI-IATI-IADB-AR-L1180,result_3,1,false,Construcción y equipamiento de edificios educativos,Construcción y equipamiento de edificios educativos
XI-IATI-IADB-AR-L1180,result_4,1,false,Evaluación y monitoreo permanente,Evaluación y monitoreo permanente
XI-IATI-IADB-AR-L1180,result_5,2,false,Expansión de la infraestructura educativa,Expansión de la infraestructura educativa
XI-IATI-IADB-AR-L1180,result_6,2,false,Mejoramiento del desempeño del sistema educativo,Mejoramiento del desempeño del sistema educativo
XI-IATI-IADB-AR-L1119,result_1,1,false,Fotalecimiento de la capacidad de gestión,Fotalecimiento de la capacidad de gestión
XI-IATI-IADB-AR-L1119,result_2,1,false,Incremento de capital humano y social,Incremento de capital humano y social
XI-IATI-IADB-AR-L1119,result_3,1,false,Legalización de la tenencia de la tierra,Legalización de la tenencia de la tierra
XI-IATI-IADB-AR-L1119,result_4,1,false,"Provisión de infraestructura, equipamiento y saneamiento ambiental","Provisión de infraestructura, equipamiento y saneamiento ambiental"
XI-IATI-IADB-AR-L1127,result_1,1,false,Fortalecimiento Institucional de la gestión pública sub-nacional,Fortalecimiento Institucional de la gestión pública sub-nacional
XI-IATI-IADB-AR-L1127,result_2,1,false,Fortalecimiento de la gestión presupuestaria y financiera gubernamental,Fortalecimiento de la gestión presupuestaria y financiera gubernamental
XI-IATI-IADB-AR-L1127,result_3,2,false,Gestión Pública orientada a resultados en las entidades públicas y/o mixtas sub-nacionales fortalecida,Gestión Pública orientada a resultados en las entidades públicas y/o mixtas sub-nacionales fortalecida
XI-IATI-IADB-AR-L1127,result_4,2,false,Sistema público de gestión financiera y presupuestaria en las instituciones de la APN modernizado,Sistema público de gestión financiera y presupuestaria en las instituciones de la APN modernizado
XI-IATI-IADB-AR-L1255,result_1,1,false,Aumentar la efectividad policial,Aumentar la efectividad policial
XI-IATI-IADB-AR-L1255,result_2,2,false,"Contribuir a mejorar la efectividad del MINSEG, las fuerzas federales, policias provinciales y gobiernos municipales para reducir los robos en 6 departamentos del programa","Contribuir a mejorar la efectividad del MINSEG, las fuerzas federales, policias provinciales y gobiernos municipales para reducir los robos en 6 departamentos del programa"
XI-IATI-IADB-AR-L1255,result_3,2,false,"Contribuir a mejorar la efectividad del MINSEG, las fuerzas federales, policías provinciales y gobiernos municipales para reducir homicidios dolosos en 6 de los 38 departamentos elegibles en las 5 jurisdicciones priorizadas","Contribuir a mejorar la efectividad del MINSEG, las fuerzas federales, policías provinciales y gobiernos municipales para reducir homicidios dolosos en 6 de los 38 departamentos elegibles en las 5 jurisdicciones priorizadas"
XI-IATI-IADB-AR-L1255,result_4,1,false,Fortalecer la gestión local de la seguridad,Fortalecer la gestión local de la seguridad
XI-IATI-IADB-AR-L1255,result_5,1,false,Mejorar la calidad de la información y el análisis delictual,Mejorar la calidad de la información y el análisis delictual
XI-IATI-IADB-AR-L1366,result_1,2,false,Fortalecer la capacidad de la ANDIS como órgano rector en materia de discapacidad y responsable de la transversalización de la perspectiva de discapacidad en el ámbito público y privado,Fortalecer la capacidad de la ANDIS como órgano rector en materia de discapacidad y responsable de la transversalización de la perspectiva de discapacidad en el ámbito público y privado
XI-IATI-IADB-AR-L1366,result_2,2,false,"Promover el acceso efectivo a derechos, servicios y prestaciones básicas para las PCD","Promover el acceso efectivo a derechos, servicios y prestaciones básicas para las PCD"
XI-IATI-IADB-AR-L1333,result_1,1,false,Componente 1: Infraestructura de conectividad,Componente 1: Infraestructura de conectividad
XI-IATI-IADB-AR-L1333,result_2,1,false,Componente 2: Capacidades e inclusión digital,Componente 2: Capacidades e inclusión digital
XI-IATI-IADB-AR-L1333,result_3,2,false,mejorar la infraestructura para la conectividad digital en zonas alejadas y el aumento de la capacidad del centro nacional de datos,mejorar la infraestructura para la conectividad digital en zonas alejadas y el aumento de la capacidad del centro nacional de datos
XI-IATI-IADB-AR-L1031,result_1,1,false,Agua Potable y saneamiento,Agua Potable y saneamiento
XI-IATI-IADB-AR-L1031,result_2,2,false,Cobertura de agua potable con sistemas sostenibles incrementada,Cobertura de agua potable con sistemas sostenibles incrementada
XI-IATI-IADB-AR-L1031,result_3,2,false,Cobertura de desagües cloacales con sistemas sostenibles incrementada,Cobertura de desagües cloacales con sistemas sostenibles incrementada
XI-IATI-IADB-AR-L1031,result_4,2,false,Entes Beneficiarios sostenibles,Entes Beneficiarios sostenibles
XI-IATI-IADB-AR-L1031,result_5,2,false,Entes Provinciales fortalecidos,Entes Provinciales fortalecidos
XI-IATI-IADB-AR-L1031,result_6,1,false,Estudios y proyectos,Estudios y proyectos
XI-IATI-IADB-AR-L1031,result_7,1,false,Fortalecimiento operacional e institucional,Fortalecimiento operacional e institucional
XI-IATI-IADB-AR-L1283,result_1,1,false,Componente I. Estabilidad Macroeconómica,Componente I. Estabilidad Macroeconómica
XI-IATI-IADB-AR-L1283,result_2,1,false,Componente II. Mejora del Clima de Inversión,Componente II. Mejora del Clima de Inversión
XI-IATI-IADB-AR-L1283,result_3,1,false,Componente III. Mejora de la eficiencia de la inversión pública,Componente III. Mejora de la eficiencia de la inversión pública
XI-IATI-IADB-AR-L1283,result_4,2,false,Objetivo específico #1: modernizar el marco impositivo-institucional para incrementar la inversión privada.,Objetivo específico #1: modernizar el marco impositivo-institucional para incrementar la inversión privada.
XI-IATI-IADB-AR-L1283,result_5,2,false,Objetivo específico #2: modernizar el marco normativo-institucional para mejorar la eficiencia en la inversión pública.,Objetivo específico #2: modernizar el marco normativo-institucional para mejorar la eficiencia en la inversión pública.
XI-IATI-IADB-AR-L1292,result_1,1,false,Componente 1: Integración y Modernización de los Sistemas de Información de Apoyo a la Gestión del Gasto Nacional.,Componente 1: Integración y Modernización de los Sistemas de Información de Apoyo a la Gestión del Gasto Nacional.
XI-IATI-IADB-AR-L1292,result_2,1,false,Componente 2: Apoyo a la Gestión del Gasto Provincial y Municipal.,Componente 2: Apoyo a la Gestión del Gasto Provincial y Municipal.
XI-IATI-IADB-AR-L1045,result_1,1,false,Componente 1. Ejecución de Proyectos de Ingeniería,Componente 1. Ejecución de Proyectos de Ingeniería
XI-IATI-IADB-AR-L1045,result_2,1,false,Componente 2. Fortalecimiento Institucional,Componente 2. Fortalecimiento Institucional
XI-IATI-IADB-AR-L1121,result_1,1,false,Agua Potable y Saneamiento,Agua Potable y Saneamiento
