activity_identifier,result_ref,indicator_ref,indicator_measure,ascending,aggregation_status,title,description,baseline_year,baseline_iso_date,baseline_value,baseline_comment
XI-IATI-IADB-AR-L1004,result_3,indicator_XI-IATI-IADB-AR-L1004_result_3_12,1,,,Tarifa de entrada para visitante extranjero a las Misiones Jesuíticas.,Tarifa de entrada para visitante extranjero a las Misiones Jesuíticas.,,,,
XI-IATI-IADB-AR-L1004,result_3,indicator_XI-IATI-IADB-AR-L1004_result_3_13,1,,,"Visitantes a San Ignacio Miní, en el área de las Misiones Jesuíticas Guaraníes.","Visitantes a San Ignacio Miní, en el área de las Misiones Jesuíticas Guaraníes.",,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_1,1,,,Proyectos de valorización del Parque Nacional Los Alerces ejecutados,Proyectos de valorización del Parque Nacional Los Alerces ejecutados,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_2,1,,,Proyectos de valorización del Parque Nacional Los Alerces ejecutados,Proyectos de valorización del Parque Nacional Los Alerces ejecutados,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_3,1,,,Obras de valorización de atracciones turísticas de la provincia del Neuquén ejecutadas,Obras de valorización de atracciones turísticas de la provincia del Neuquén ejecutadas,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_4,1,,,Obras de valorización de atracciones turísticas de la provincia del Neuquén ejecutadas,Obras de valorización de atracciones turísticas de la provincia del Neuquén ejecutadas,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_5,1,,,Proyectos para la valorización del Parque Nacional Lanin ejecutados,Proyectos para la valorización del Parque Nacional Lanin ejecutados,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_6,1,,,Proyectos para la valorización del Parque Nacional Lanin ejecutados,Proyectos para la valorización del Parque Nacional Lanin ejecutados,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_7,1,,,"Obras de restauración de Misiones jesuíticas (San Ignacio Mini, Santa Ana, Santa Maria y Loreto) ejecutadas","Obras de restauración de Misiones jesuíticas (San Ignacio Mini, Santa Ana, Santa Maria y Loreto) ejecutadas",,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_8,1,,,"Obras de restauración de Misiones jesuíticas (San Ignacio Mini, Santa Ana, Santa Maria y Loreto) ejecutadas","Obras de restauración de Misiones jesuíticas (San Ignacio Mini, Santa Ana, Santa Maria y Loreto) ejecutadas",,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_9,1,,,"Obras de restauración de Misiones jesuíticas (San Ignacio Mini, Santa Ana, Santa Maria y Loreto) ejecutadas","Obras de restauración de Misiones jesuíticas (San Ignacio Mini, Santa Ana, Santa Maria y Loreto) ejecutadas",,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_10,1,,,Obra de construcción del Parque Costanera del Lago Lácar ejecutada,Obra de construcción del Parque Costanera del Lago Lácar ejecutada,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_11,1,,,Proyecto Ejecutivo para la valorización de atracciones turísticas de la provincia de Río Negro elaborado,Proyecto Ejecutivo para la valorización de atracciones turísticas de la provincia de Río Negro elaborado,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_12,1,,,Obra para la mejora de acceso a Cerro Catedral ejecutada,Obra para la mejora de acceso a Cerro Catedral ejecutada,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_13,1,,,Obra de restauración del Sistema Ferroviario Patagónico La Trochita ejecutada,Obra de restauración del Sistema Ferroviario Patagónico La Trochita ejecutada,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_14,1,,,Proyectos de valorización del Parque Nacional Nahuel Huapi y Parque Nacional Arrayanes ejecutados.,Proyectos de valorización del Parque Nacional Nahuel Huapi y Parque Nacional Arrayanes ejecutados.,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_15,1,,,Proyectos de valorización del Parque Nacional Nahuel Huapi y Parque Nacional Arrayanes ejecutados.,Proyectos de valorización del Parque Nacional Nahuel Huapi y Parque Nacional Arrayanes ejecutados.,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_16,1,,,Proyectos de valorización del Parque Nacional Nahuel Huapi y Parque Nacional Arrayanes ejecutados.,Proyectos de valorización del Parque Nacional Nahuel Huapi y Parque Nacional Arrayanes ejecutados.,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_17,1,,,Proyectos de valorización del Parque Nacional Lago Puelo ejecutadas,Proyectos de valorización del Parque Nacional Lago Puelo ejecutadas,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_18,1,,,Proyectos de valorización del Parque Nacional Lago Puelo ejecutadas,Proyectos de valorización del Parque Nacional Lago Puelo ejecutadas,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_19,1,,,Obras de valorización de atracciones turísticas de la provincia del Chubut ejecutadas,Obras de valorización de atracciones turísticas de la provincia del Chubut ejecutadas,,,,
XI-IATI-IADB-AR-L1004,result_4,indicator_XI-IATI-IADB-AR-L1004_result_4_20,1,,,Proyectos Ejecutivos para obras de valorización de atracciones turísticas de la provincia de Misiones elaborados,Proyectos Ejecutivos para obras de valorización de atracciones turísticas de la provincia de Misiones elaborados,,,,
XI-IATI-IADB-AR-L1013,result_1,indicator_XI-IATI-IADB-AR-L1013_result_1_1,1,,,1.1 Articuladores Locales entrenados,1.1 Articuladores Locales entrenados,,,,
XI-IATI-IADB-AR-L1013,result_1,indicator_XI-IATI-IADB-AR-L1013_result_1_2,1,,,1.1 Articuladores Locales entrenados,1.1 Articuladores Locales entrenados,,,,
XI-IATI-IADB-AR-L1013,result_1,indicator_XI-IATI-IADB-AR-L1013_result_1_3,1,,,1.1 Articuladores Locales entrenados,1.1 Articuladores Locales entrenados,,,,
XI-IATI-IADB-AR-L1013,result_1,indicator_XI-IATI-IADB-AR-L1013_result_1_4,1,,,1.2 Proyectos de Fortalecimiento Institucional (PFI) acordado,1.2 Proyectos de Fortalecimiento Institucional (PFI) acordado,,,,
XI-IATI-IADB-AR-L1013,result_1,indicator_XI-IATI-IADB-AR-L1013_result_1_5,1,,,1.2 Proyectos de Fortalecimiento Institucional (PFI) acordado,1.2 Proyectos de Fortalecimiento Institucional (PFI) acordado,,,,
XI-IATI-IADB-AR-L1013,result_1,indicator_XI-IATI-IADB-AR-L1013_result_1_6,1,,,1.2 Proyectos de Fortalecimiento Institucional (PFI) acordado,1.2 Proyectos de Fortalecimiento Institucional (PFI) acordado,,,,
XI-IATI-IADB-AR-L1013,result_2,indicator_XI-IATI-IADB-AR-L1013_result_2_1,1,,,2.2 Proyectos de Apoyo a la Competitividad (PACs) ejecutados,2.2 Proyectos de Apoyo a la Competitividad (PACs) ejecutados,,,,
XI-IATI-IADB-AR-L1013,result_2,indicator_XI-IATI-IADB-AR-L1013_result_2_2,1,,,2.2 Proyectos de Apoyo a la Competitividad (PACs) ejecutados,2.2 Proyectos de Apoyo a la Competitividad (PACs) ejecutados,,,,
XI-IATI-IADB-AR-L1013,result_2,indicator_XI-IATI-IADB-AR-L1013_result_2_3,1,,,2.2 Proyectos de Apoyo a la Competitividad (PACs) ejecutados,2.2 Proyectos de Apoyo a la Competitividad (PACs) ejecutados,,,,
XI-IATI-IADB-AR-L1013,result_2,indicator_XI-IATI-IADB-AR-L1013_result_2_4,1,,,2.1 Planes de Competitividad (PC) elaborados,2.1 Planes de Competitividad (PC) elaborados,,,,
XI-IATI-IADB-AR-L1013,result_2,indicator_XI-IATI-IADB-AR-L1013_result_2_5,1,,,2.1 Planes de Competitividad (PC) elaborados,2.1 Planes de Competitividad (PC) elaborados,,,,
XI-IATI-IADB-AR-L1013,result_2,indicator_XI-IATI-IADB-AR-L1013_result_2_6,1,,,2.1 Planes de Competitividad (PC) elaborados,2.1 Planes de Competitividad (PC) elaborados,,,,
XI-IATI-IADB-AR-L1013,result_3,indicator_XI-IATI-IADB-AR-L1013_result_3_1,1,,,3.1 Sistema de seguimiento operativo,3.1 Sistema de seguimiento operativo,,,,
XI-IATI-IADB-AR-L1013,result_3,indicator_XI-IATI-IADB-AR-L1013_result_3_2,1,,,3.1 Sistema de seguimiento operativo,3.1 Sistema de seguimiento operativo,,,,
XI-IATI-IADB-AR-L1013,result_3,indicator_XI-IATI-IADB-AR-L1013_result_3_3,1,,,3.2 Estrategia de difusión elaborada,3.2 Estrategia de difusión elaborada,,,,
XI-IATI-IADB-AR-L1013,result_3,indicator_XI-IATI-IADB-AR-L1013_result_3_4,1,,,3.2 Estrategia de difusión elaborada,3.2 Estrategia de difusión elaborada,,,,
XI-IATI-IADB-AR-L1063,result_1,indicator_XI-IATI-IADB-AR-L1063_result_1_1,1,,,Pequeños Productores con al menos el 70% del ANR ejecutado,Pequeños Productores con al menos el 70% del ANR ejecutado,,,,
XI-IATI-IADB-AR-L1063,result_1,indicator_XI-IATI-IADB-AR-L1063_result_1_2,1,,,Planes Integrados de Negocios (PINs) implementados,Planes Integrados de Negocios (PINs) implementados,,,,
XI-IATI-IADB-AR-L1063,result_1,indicator_XI-IATI-IADB-AR-L1063_result_1_3,1,,,Planes Integrados de Negocios (PINs) implementados,Planes Integrados de Negocios (PINs) implementados,,,,
XI-IATI-IADB-AR-L1063,result_1,indicator_XI-IATI-IADB-AR-L1063_result_1_4,1,,,Planes Integrados de Negocios (PINs) implementados,Planes Integrados de Negocios (PINs) implementados,,,,
XI-IATI-IADB-AR-L1063,result_1,indicator_XI-IATI-IADB-AR-L1063_result_1_5,1,,,Pequeños productores vitícolas integrados a la cadena vitivinícola en alianzas productivas consolidadas,Pequeños productores vitícolas integrados a la cadena vitivinícola en alianzas productivas consolidadas,,,,
XI-IATI-IADB-AR-L1063,result_2,indicator_XI-IATI-IADB-AR-L1063_result_2_1,1,,,Plan de Fortalecimiento Institucional ejecutado,Plan de Fortalecimiento Institucional ejecutado,,,,
XI-IATI-IADB-AR-L1063,result_3,indicator_XI-IATI-IADB-AR-L1063_result_3_1,1,,,Pequeños Productores con al menos el 70% del ANR ejecutado,Pequeños Productores con al menos el 70% del ANR ejecutado,,,,
XI-IATI-IADB-AR-L1063,result_3,indicator_XI-IATI-IADB-AR-L1063_result_3_2,1,,,Planes Integrados de Negocios (PINs) implementados,Planes Integrados de Negocios (PINs) implementados,,,,
XI-IATI-IADB-AR-L1063,result_3,indicator_XI-IATI-IADB-AR-L1063_result_3_3,1,,,Planes Integrados de Negocios (PINs) implementados,Planes Integrados de Negocios (PINs) implementados,,,,
XI-IATI-IADB-AR-L1063,result_3,indicator_XI-IATI-IADB-AR-L1063_result_3_4,1,,,Planes Integrados de Negocios (PINs) implementados,Planes Integrados de Negocios (PINs) implementados,,,,
XI-IATI-IADB-AR-L1063,result_3,indicator_XI-IATI-IADB-AR-L1063_result_3_5,1,,,Pequeños productores vitícolas integrados a la cadena vitivinícola en alianzas productivas consolidadas,Pequeños productores vitícolas integrados a la cadena vitivinícola en alianzas productivas consolidadas,,,,
XI-IATI-IADB-AR-L1063,result_4,indicator_XI-IATI-IADB-AR-L1063_result_4_1,1,,,Planes Integrados de Negocios (PINs) formulados,Planes Integrados de Negocios (PINs) formulados,,,,
XI-IATI-IADB-AR-L1063,result_4,indicator_XI-IATI-IADB-AR-L1063_result_4_2,1,,,Planes Integrados de Negocios (PINs) formulados,Planes Integrados de Negocios (PINs) formulados,,,,
XI-IATI-IADB-AR-L1063,result_4,indicator_XI-IATI-IADB-AR-L1063_result_4_3,1,,,Planes Integrados de Negocios (PINs) formulados,Planes Integrados de Negocios (PINs) formulados,,,,
XI-IATI-IADB-AR-L1354,result_1,indicator_XI-IATI-IADB-AR-L1354_result_1_1,1,,,Producto 1. Nuevas líneas de transmisión de alta tensión (132kV y 220kV) construidas.,Producto 1. Nuevas líneas de transmisión de alta tensión (132kV y 220kV) construidas.,,,,
XI-IATI-IADB-AR-L1354,result_1,indicator_XI-IATI-IADB-AR-L1354_result_1_2,1,,,"Producto 2. Estaciones transformadoras y de maniobra construidas, modernizadas o ampliadas","Producto 2. Estaciones transformadoras y de maniobra construidas, modernizadas o ampliadas",,,,
XI-IATI-IADB-AR-L1354,result_1,indicator_XI-IATI-IADB-AR-L1354_result_1_3,1,,,Producto 3. Área de vegetación nativa plantada.,Producto 3. Área de vegetación nativa plantada.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_1,1,,,Producto 4. Plan de Fortalecimiento del FFTEF ejecutado.,Producto 4. Plan de Fortalecimiento del FFTEF ejecutado.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_2,1,,,Producto 5. Estudios Técnicos y ambientales elaborados.,Producto 5. Estudios Técnicos y ambientales elaborados.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_3,1,,,Producto 5. Estudios Técnicos y ambientales elaborados.,Producto 5. Estudios Técnicos y ambientales elaborados.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_4,1,,,Producto 5. Estudios Técnicos y ambientales elaborados.,Producto 5. Estudios Técnicos y ambientales elaborados.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_5,1,,,Producto 7. Cursos para la prevención y mitigación de violencia basada en género.,Producto 7. Cursos para la prevención y mitigación de violencia basada en género.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_6,1,,,Producto 7. Cursos para la prevención y mitigación de violencia basada en género.,Producto 7. Cursos para la prevención y mitigación de violencia basada en género.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_7,1,,,Producto 6. Plan de Acción de Género y Diversidad aprobado e implementado en el programa.,Producto 6. Plan de Acción de Género y Diversidad aprobado e implementado en el programa.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_8,1,,,Producto 8. Capacitación a contratistas sobre la inclusión laboral de personas con discapacidad en el sector de energía implementadas.,Producto 8. Capacitación a contratistas sobre la inclusión laboral de personas con discapacidad en el sector de energía implementadas.,,,,
XI-IATI-IADB-AR-L1354,result_2,indicator_XI-IATI-IADB-AR-L1354_result_2_9,1,,,Producto 8. Capacitación a contratistas sobre la inclusión laboral de personas con discapacidad en el sector de energía implementadas.,Producto 8. Capacitación a contratistas sobre la inclusión laboral de personas con discapacidad en el sector de energía implementadas.,,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_1,1,,,Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_2,1,,,Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_3,1,,,Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_4,1,,,Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),Estudios de evaluación de produtos y resultados finalizado (presentado en un taller técnico),,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_5,1,,,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_6,1,,,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_7,1,,,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,,,,
XI-IATI-IADB-AR-L1020,result_1,indicator_XI-IATI-IADB-AR-L1020_result_1_8,1,,,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,Provincias apoyadas en sus sistemas informáticos para el procesamiento de información sobre la implementación de los proyectos provinciales,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_1,1,,,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_2,1,,,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_3,1,,,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_4,1,,,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_5,1,,,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,Integrantes de los equipos de salud de los Centros de Atención del Primer Nivel de Salud capacitados en Salud Social y Comunitaria.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_6,1,,,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_7,1,,,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_8,1,,,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_9,1,,,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,Tratamientos distribuidos en los Centros de Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_10,1,,,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_11,1,,,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_12,1,,,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_13,1,,,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_2,indicator_XI-IATI-IADB-AR-L1020_result_2_14,1,,,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,Médicos capacitados en terapéutica racional en Atención Primaria de la Salud.,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_1,1,,,Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_2,1,,,Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_3,1,,,Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_4,1,,,Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),Proyectos Locales Participativos finalizados (realizan rendición de cuentas al Ministerio de Salud de la Nación),,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_5,1,,,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_6,1,,,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_7,1,,,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_8,1,,,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_9,1,,,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,Jurisdicciones implementando sus proyectos bajo un esquema de pago por resultados por año,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_10,1,,,Proyectos jurisdiccionales para el fortalecimiento de Redes de Servicios de Salud aprobados por el Ministerio de Salud de la Nación,Proyectos jurisdiccionales para el fortalecimiento de Redes de Servicios de Salud aprobados por el Ministerio de Salud de la Nación,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_11,1,,,Proyectos jurisdiccionales para el fortalecimiento de Redes de Servicios de Salud aprobados por el Ministerio de Salud de la Nación,Proyectos jurisdiccionales para el fortalecimiento de Redes de Servicios de Salud aprobados por el Ministerio de Salud de la Nación,,,,
XI-IATI-IADB-AR-L1020,result_3,indicator_XI-IATI-IADB-AR-L1020_result_3_12,1,,,Proyectos jurisdiccionales para el fortalecimiento de Redes de Servicios de Salud aprobados por el Ministerio de Salud de la Nación,Proyectos jurisdiccionales para el fortalecimiento de Redes de Servicios de Salud aprobados por el Ministerio de Salud de la Nación,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_1,1,,,1.1 Asistencia Técnica a Empresas del PRE residual ejecutada,1.1 Asistencia Técnica a Empresas del PRE residual ejecutada,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_2,1,,,1.1 Asistencia Técnica a Empresas del PRE residual ejecutada,1.1 Asistencia Técnica a Empresas del PRE residual ejecutada,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_3,1,,,1.3 Aportes no reembolsables a emprendodores/empresas jóvenes ejecutados,1.3 Aportes no reembolsables a emprendodores/empresas jóvenes ejecutados,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_4,1,,,1.3 Aportes no reembolsables a emprendodores/empresas jóvenes ejecutados,1.3 Aportes no reembolsables a emprendodores/empresas jóvenes ejecutados,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_5,1,,,1.3 Aportes no reembolsables a emprendodores/empresas jóvenes ejecutados,1.3 Aportes no reembolsables a emprendodores/empresas jóvenes ejecutados,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_6,1,,,1.2 Planes de Mejora de la Competitividad (PMC) elaborados y validados por los empresarios,1.2 Planes de Mejora de la Competitividad (PMC) elaborados y validados por los empresarios,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_7,1,,,1.2 Planes de Mejora de la Competitividad (PMC) elaborados y validados por los empresarios,1.2 Planes de Mejora de la Competitividad (PMC) elaborados y validados por los empresarios,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_8,1,,,1.1 Asistencia Técnica a Empresas ejecutada,1.1 Asistencia Técnica a Empresas ejecutada,,,,
XI-IATI-IADB-AR-L1033,result_1,indicator_XI-IATI-IADB-AR-L1033_result_1_9,1,,,1.1 Asistencia Técnica a Empresas ejecutada,1.1 Asistencia Técnica a Empresas ejecutada,,,,
XI-IATI-IADB-AR-L1033,result_2,indicator_XI-IATI-IADB-AR-L1033_result_2_1,1,,,2.1 Instituciones integradas a la plataforma (de rango 1 a 6),2.1 Instituciones integradas a la plataforma (de rango 1 a 6),,,,
XI-IATI-IADB-AR-L1033,result_2,indicator_XI-IATI-IADB-AR-L1033_result_2_2,1,,,2.1 Instituciones integradas a la plataforma (de rango 1 a 6),2.1 Instituciones integradas a la plataforma (de rango 1 a 6),,,,
XI-IATI-IADB-AR-L1033,result_2,indicator_XI-IATI-IADB-AR-L1033_result_2_3,1,,,2.1 Instituciones integradas a la plataforma (de rango 1 a 6),2.1 Instituciones integradas a la plataforma (de rango 1 a 6),,,,
XI-IATI-IADB-AR-L1033,result_2,indicator_XI-IATI-IADB-AR-L1033_result_2_4,1,,,2.2 Sistema de monitoreo y Evaluación operativo,2.2 Sistema de monitoreo y Evaluación operativo,,,,
